route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id
70-118,4149504-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,70 RICHMOND BART,1,601788,700154
70-118,4149505-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,70 RICHMOND BART,1,601787,700154
70-118,4149506-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,70 RICHMOND BART,1,601892,700154
70-118,4149507-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,70 RICHMOND BART,1,601788,700154
70-118,4149508-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,70 RICHMOND BART,1,601787,700154
70-118,4149509-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,70 RICHMOND BART,1,601892,700154
70-118,4149510-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,70 RICHMOND BART,1,601787,700154
72R-118,4149511-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601832,72R0024
72R-118,4149512-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601834,72R0024
72R-118,4149513-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601836,72R0024
72R-118,4149514-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601838,72R0024
72R-118,4149515-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601833,72R0024
72R-118,4149516-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601835,72R0024
72R-118,4149517-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601837,72R0024
72R-118,4149518-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601839,72R0024
72R-118,4149519-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601842,72R0024
72R-118,4149520-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601840,72R0024
72R-118,4149521-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601841,72R0024
72R-118,4149522-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601832,72R0024
72R-118,4149523-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601834,72R0024
72R-118,4149524-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601888,72R0024
72R-118,4149525-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601836,72R0024
72R-118,4149526-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601838,72R0024
72R-118,4149527-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601833,72R0024
72R-118,4149528-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601887,72R0024
72R-118,4149529-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601835,72R0024
72R-118,4149530-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601837,72R0024
72R-118,4149531-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601839,72R0024
72R-118,4149532-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601842,72R0024
72R-118,4149533-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601840,72R0024
72R-118,4149534-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601841,72R0024
72R-118,4149535-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601832,72R0024
72R-118,4149536-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601834,72R0024
72R-118,4149537-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601888,72R0024
72R-118,4149538-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601836,72R0024
72R-118,4149539-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601838,72R0024
72R-118,4149540-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601833,72R0024
72R-118,4149541-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601887,72R0024
72R-118,4149542-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601835,72R0024
72R-118,4149543-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601837,72R0024
72R-118,4149544-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601839,72R0024
72R-118,4149545-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601842,72R0024
72R-118,4149546-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601840,72R0024
72R-118,4149547-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601841,72R0024
72R-118,4149548-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601832,72R0024
72R-118,4149549-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601834,72R0024
72R-118,4149550-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601888,72R0024
72R-118,4149551-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601836,72R0024
72R-118,4149552-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601838,72R0024
72R-118,4149553-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601833,72R0024
72R-118,4149554-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601887,72R0024
72R-118,4149555-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601835,72R0024
72R-118,4149556-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601837,72R0024
72R-118,4149557-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601839,72R0024
72R-118,4149558-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601842,72R0024
72R-118,4149559-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601840,72R0024
72R-118,4149560-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601841,72R0024
72R-118,4149561-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601843,72R0024
72R-118,4149562-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601832,72R0024
72R-118,4149563-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601834,72R0024
72R-118,4149564-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601888,72R0024
72R-118,4149565-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601836,72R0024
72R-118,4149566-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601838,72R0024
72R-118,4149567-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601833,72R0024
72R-118,4149568-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601887,72R0024
72R-118,4149569-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601835,72R0024
72R-118,4149570-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601837,72R0024
72R-118,4149571-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601839,72R0024
72R-118,4149572-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601842,72R0024
72R-118,4149573-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601840,72R0024
72R-118,4149574-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601841,72R0024
72R-118,4149575-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601843,72R0024
72R-118,4149576-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601832,72R0024
72R-118,4149577-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,1,601888,72R0024
72R-118,4149578-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601833,72R0023
72R-118,4149579-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601835,72R0023
72R-118,4149580-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601837,72R0023
72R-118,4149581-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601839,72R0023
72R-118,4149582-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601840,72R0023
72R-118,4149583-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601841,72R0023
72R-118,4149584-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601832,72R0023
72R-118,4149585-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601834,72R0023
72R-118,4149586-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601836,72R0023
72R-118,4149587-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601838,72R0023
72R-118,4149588-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601833,72R0023
72R-118,4149589-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601887,72R0023
72R-118,4149590-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601835,72R0023
72R-118,4149591-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601837,72R0023
72R-118,4149592-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601839,72R0023
72R-118,4149593-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601842,72R0023
72R-118,4149594-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601840,72R0023
72R-118,4149595-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601841,72R0023
72R-118,4149596-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601832,72R0023
72R-118,4149597-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601834,72R0023
72R-118,4149598-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601888,72R0023
72R-118,4149599-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601836,72R0023
72R-118,4149600-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601838,72R0023
72R-118,4149601-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601833,72R0023
72R-118,4149602-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601887,72R0023
72R-118,4149603-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601835,72R0023
72R-118,4149604-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601837,72R0023
72R-118,4149605-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601839,72R0023
72R-118,4149606-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601842,72R0023
72R-118,4149607-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601840,72R0023
72R-118,4149608-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601841,72R0023
72R-118,4149609-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601832,72R0023
72R-118,4149610-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601834,72R0023
72R-118,4149611-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601888,72R0023
72R-118,4149612-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601836,72R0023
72R-118,4149613-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601838,72R0023
72R-118,4149614-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601833,72R0023
72R-118,4149615-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601887,72R0023
72R-118,4149616-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601835,72R0023
72R-118,4149617-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601837,72R0023
72R-118,4149618-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601839,72R0023
72R-118,4149619-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601842,72R0023
72R-118,4149620-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601840,72R0023
72R-118,4149621-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601841,72R0023
72R-118,4149622-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601832,72R0023
72R-118,4149623-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601834,72R0023
72R-118,4149624-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601888,72R0023
72R-118,4149625-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601836,72R0023
72R-118,4149626-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601838,72R0023
72R-118,4149627-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601833,72R0023
72R-118,4149628-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601887,72R0023
72R-118,4149629-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601835,72R0023
72R-118,4149630-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601837,72R0023
72R-118,4149631-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601839,72R0023
72R-118,4149632-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601842,72R0023
72R-118,4149633-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601840,72R0023
72R-118,4149634-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601841,72R0023
72R-118,4149635-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601843,72R0023
72R-118,4149636-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601832,72R0023
72R-118,4149637-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601834,72R0023
72R-118,4149638-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601888,72R0023
72R-118,4149639-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601836,72R0023
72R-118,4149640-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601838,72R0023
72R-118,4149641-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601833,72R0023
72R-118,4149642-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601887,72R0023
72R-118,4149643-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601835,72R0023
72R-118,4149644-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,72R SAN PABLO AVE,0,601837,72R0023
12-118,4149645-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,12 BERKELEY BART,0,601893,120044
11-118,4149646-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601750,110105
11-118,4149647-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601752,110103
11-118,4149648-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601752,110104
11-118,4149649-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601752,110103
11-118,4149650-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601752,110105
11-118,4149651-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601752,110103
11-118,4149652-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601752,110105
11-118,4149653-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601750,110103
11-118,4149654-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601750,110103
11-118,4149655-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601753,110103
11-118,4149656-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601753,110104
11-118,4149657-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601753,110103
11-118,4149658-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601753,110105
11-118,4149659-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601753,110103
11-118,4149660-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601753,110105
11-118,4149661-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601753,110103
11-118,4149662-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601751,110105
11-118,4149663-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601752,110105
11-118,4149664-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601751,110103
11-118,4149665-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601751,110104
11-118,4149666-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601751,110103
11-118,4149667-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601751,110105
11-118,4149668-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601751,110103
11-118,4149669-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601751,110105
11-118,4149670-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601752,110103
11-118,4149671-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601752,110105
11-118,4149672-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601752,110105
11-118,4149673-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601750,110105
11-118,4149674-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601750,110103
11-118,4149675-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601750,110104
11-118,4149676-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601750,110103
11-118,4149677-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601750,110105
11-118,4149678-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601750,110103
11-118,4149679-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601750,110105
11-118,4149680-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601750,110105
11-118,4149681-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601753,110103
11-118,4149682-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601753,110105
11-118,4149683-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601751,110104
11-118,4149684-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601751,110103
11-118,4149685-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601751,110105
11-118,4149686-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601750,110103
11-118,4149687-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601753,110105
11-118,4149688-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601753,110103
11-118,4149689-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601752,110103
11-118,4149690-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601750,110103
11-118,4149691-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601750,110105
11-118,4149692-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601751,110103
11-118,4149693-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601751,110103
11-118,4149694-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601752,110103
11-118,4149695-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 DIMOND DISTRICT,0,601753,110103
11-118,4149696-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,11 PIEDMONT,1,601753,110105
88-118,4149697-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601794,880103
88-118,4149698-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601795,880104
88-118,4149699-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601797,880104
88-118,4149700-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601796,880103
88-118,4149701-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601794,880104
88-118,4149702-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601856,880103
88-118,4149703-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601796,880104
88-118,4149704-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601795,880103
88-118,4149705-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601856,880104
88-118,4149706-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601797,880103
88-118,4149707-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601795,880104
88-118,4149708-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601794,880103
88-118,4149709-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601796,880103
88-118,4149710-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601797,880104
88-118,4149711-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601857,880103
88-118,4149712-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601795,880103
88-118,4149713-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601796,880104
88-118,4149714-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601857,880104
88-118,4149715-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601795,880104
88-118,4149716-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601857,880103
88-118,4149717-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601797,880104
88-118,4149718-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601795,880103
88-118,4149719-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601794,880104
88-118,4149720-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601797,880103
88-118,4149721-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601796,880104
88-118,4149722-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601794,880103
88-118,4149723-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601857,880104
88-118,4149724-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601796,880103
88-118,4149725-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601795,880104
88-118,4149726-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601857,880103
88-118,4149727-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601797,880104
88-118,4149728-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601795,880103
88-118,4149729-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601794,880104
88-118,4149730-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601797,880103
88-118,4149731-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601794,880103
88-118,4149732-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601796,880104
88-118,4149733-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 LAKE MERRITT BART,1,601857,880104
88-118,4149734-1508FA-D2-Weekday-01,1508FA-D2-Weekday-01,88 BERKELEY BART,0,601857,880103
