trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,last_stop_on_trip
t34-sl4-p97-r76,11:55:00,12:00:00,26,0,,,,0,
t34-sl4-p97-r76,,,210,88,,,,1407,
t34-sl4-p97-r76,,,211,185,,,,2962,
t34-sl4-p97-r76,,,212,261,,,,4163,
t34-sl4-p97-r76,,,213,315,,,,5024,
t34-sl4-p97-r76,,,214,368,,,,5867,
t34-sl4-p97-r76,,,215,427,,,,6815,
t34-sl4-p97-r76,,,216,483,,,,7696,
t34-sl4-p97-r76,12:09:00,12:09:00,33,540,,,,8602,
t34-sl4-p97-r76,,,34,574,,,,9665,
t34-sl4-p97-r76,,,35,611,,,,10823,
t34-sl4-p97-r76,,,36,653,,,,12138,
t34-sl4-p97-r76,,,37,688,,,,13214,
t34-sl4-p97-r76,,,38,722,,,,14278,
t34-sl4-p97-r76,,,77,766,,,,15629,
t34-sl4-p97-r76,,,78,802,,,,16755,
t34-sl4-p97-r76,12:14:00,12:14:00,431,840,,,,17914,
t34-sl4-p97-r76,,,425,872,,,,18503,
t34-sl4-p97-r76,,,426,943,,,,19802,
t34-sl4-p97-r76,,,434,987,,,,20599,
t34-sl4-p97-r76,,,427,1049,,,,21733,
t34-sl4-p97-r76,,,429,1145,,,,23501,
t34-sl4-p97-r76,12:20:00,12:20:00,433,1200,,,,24487,
t34-sl4-p97-r76,,,57,1236,,,,25342,
t34-sl4-p97-r76,,,436,1285,,,,26497,
t34-sl4-p97-r76,,,437,1354,,,,28129,
t34-sl4-p97-r76,,,41,1395,,,,29119,
t34-sl4-p97-r76,,,225,1426,,,,29829,
t34-sl4-p97-r76,,,226,1459,,,,30622,
t34-sl4-p97-r76,,,230,1507,,,,31755,
t34-sl4-p97-r76,,,228,1536,,,,32429,
t34-sl4-p97-r76,,,229,1595,,,,33829,
t34-sl4-p97-r76,,,209,1635,,,,34775,
t34-sl4-p97-r76,12:28:00,12:28:00,49,1680,,,,35832,
t34-sl4-p97-r76,,,232,1763,,,,36831,
t34-sl4-p97-r76,,,39,1823,,,,37546,
t34-sl4-p97-r76,,,233,1911,,,,38593,
t34-sl4-p97-r76,,,234,1974,,,,39353,
t34-sl4-p97-r76,,,235,2053,,,,40299,
t34-sl4-p97-r76,,,236,2139,,,,41323,
t34-sl4-p97-r76,,,237,2194,,,,41983,
t34-sl4-p97-r76,,,238,2312,,,,43388,
t34-sl4-p97-r76,12:40:00,12:40:00,26,2400,,,,44436,1
t340-sl2-p86-r7,11:55:00,12:00:00,26,0,,,,0,
t340-sl2-p86-r7,,,239,156,,,,2110,
t340-sl2-p86-r7,,,240,235,,,,3168,
t340-sl2-p86-r7,,,241,267,,,,3602,
t340-sl2-p86-r7,,,338,344,,,,4639,
t340-sl2-p86-r7,12:07:00,12:07:00,339,420,,,,5658,
t340-sl2-p86-r7,,,340,529,,,,6890,
t340-sl2-p86-r7,,,341,592,,,,7599,
t340-sl2-p86-r7,,,342,720,,,,9051,
t340-sl2-p86-r7,,,343,812,,,,10081,
t340-sl2-p86-r7,,,344,913,,,,11216,
t340-sl2-p86-r7,,,12,973,,,,11900,
t340-sl2-p86-r7,,,40,1026,,,,12490,
t340-sl2-p86-r7,12:20:00,12:20:00,351,1200,,,,14452,
t340-sl2-p86-r7,,,345,1392,,,,16445,
t340-sl2-p86-r7,,,346,1479,,,,17343,
t340-sl2-p86-r7,,,347,1641,,,,19022,
t340-sl2-p86-r7,12:28:00,12:28:00,348,1680,,,,19422,
t340-sl2-p86-r7,,,349,1731,,,,20126,
t340-sl2-p86-r7,,,350,1777,,,,20752,
t340-sl2-p86-r7,,,468,1810,,,,21197,
t340-sl2-p86-r7,,,260,1879,,,,22141,
t340-sl2-p86-r7,,,261,1964,,,,23309,
t340-sl2-p86-r7,,,262,2027,,,,24161,
t340-sl2-p86-r7,,,263,2135,,,,25635,
t340-sl2-p86-r7,,,264,2200,,,,26534,
t340-sl2-p86-r7,,,200,2268,,,,27461,
t340-sl2-p86-r7,12:40:00,12:40:00,26,2400,,,,29251,1
t340-sl4-p36-r77,11:55:00,12:00:00,26,0,,,,0,
t340-sl4-p36-r77,,,239,156,,,,2110,
t340-sl4-p36-r77,,,240,235,,,,3168,
t340-sl4-p36-r77,,,241,267,,,,3602,
t340-sl4-p36-r77,,,338,344,,,,4639,
t340-sl4-p36-r77,12:07:00,12:07:00,339,420,,,,5658,
t340-sl4-p36-r77,,,340,529,,,,6890,
t340-sl4-p36-r77,,,341,592,,,,7599,
t340-sl4-p36-r77,,,342,720,,,,9051,
t340-sl4-p36-r77,,,343,812,,,,10081,
t340-sl4-p36-r77,,,344,913,,,,11216,
t340-sl4-p36-r77,,,12,973,,,,11900,
t340-sl4-p36-r77,,,40,1026,,,,12490,
t340-sl4-p36-r77,12:20:00,12:20:00,351,1200,,,,14452,
t340-sl4-p36-r77,,,345,1392,,,,16445,
t340-sl4-p36-r77,,,346,1479,,,,17343,
t340-sl4-p36-r77,,,347,1641,,,,19022,
t340-sl4-p36-r77,12:28:00,12:28:00,348,1680,,,,19422,
t340-sl4-p36-r77,,,349,1731,,,,20126,
t340-sl4-p36-r77,,,350,1777,,,,20752,
t340-sl4-p36-r77,,,468,1810,,,,21197,
t340-sl4-p36-r77,,,260,1879,,,,22141,
t340-sl4-p36-r77,,,261,1964,,,,23309,
t340-sl4-p36-r77,,,262,2027,,,,24161,
t340-sl4-p36-r77,,,263,2135,,,,25635,
t340-sl4-p36-r77,,,264,2200,,,,26534,
t340-sl4-p36-r77,,,200,2268,,,,27461,
t340-sl4-p36-r77,12:40:00,12:40:00,26,2400,,,,29251,1
t341-sl2-p86-r25,12:25:00,12:30:00,26,0,,,,0,
t341-sl2-p86-r25,,,239,156,,,,2110,
t341-sl2-p86-r25,,,240,235,,,,3168,
t341-sl2-p86-r25,,,241,267,,,,3602,
t341-sl2-p86-r25,,,338,344,,,,4639,
t341-sl2-p86-r25,12:37:00,12:37:00,339,420,,,,5658,
t341-sl2-p86-r25,,,340,529,,,,6890,
t341-sl2-p86-r25,,,341,592,,,,7599,
t341-sl2-p86-r25,,,342,720,,,,9051,
t341-sl2-p86-r25,,,343,812,,,,10081,
t341-sl2-p86-r25,,,344,913,,,,11216,
t341-sl2-p86-r25,,,12,973,,,,11900,
t341-sl2-p86-r25,,,40,1026,,,,12490,
t341-sl2-p86-r25,12:50:00,12:50:00,351,1200,,,,14452,
t341-sl2-p86-r25,,,345,1392,,,,16445,
t341-sl2-p86-r25,,,346,1479,,,,17343,
t341-sl2-p86-r25,,,347,1641,,,,19022,
t341-sl2-p86-r25,12:58:00,12:58:00,348,1680,,,,19422,
t341-sl2-p86-r25,,,349,1731,,,,20126,
t341-sl2-p86-r25,,,350,1777,,,,20752,
t341-sl2-p86-r25,,,468,1810,,,,21197,
t341-sl2-p86-r25,,,260,1879,,,,22141,
t341-sl2-p86-r25,,,261,1964,,,,23309,
t341-sl2-p86-r25,,,262,2027,,,,24161,
t341-sl2-p86-r25,,,263,2135,,,,25635,
t341-sl2-p86-r25,,,264,2200,,,,26534,
t341-sl2-p86-r25,,,200,2268,,,,27461,
t341-sl2-p86-r25,13:10:00,13:10:00,26,2400,,,,29251,1
t341-sl3-p35-r56,12:25:00,12:30:00,26,0,,,,0,
t341-sl3-p35-r56,,,239,156,,,,2110,
t341-sl3-p35-r56,,,240,235,,,,3168,
t341-sl3-p35-r56,,,241,267,,,,3602,
t341-sl3-p35-r56,,,338,344,,,,4639,
t341-sl3-p35-r56,12:37:00,12:37:00,339,420,,,,5658,
t341-sl3-p35-r56,,,340,529,,,,6890,
t341-sl3-p35-r56,,,341,592,,,,7599,
t341-sl3-p35-r56,,,342,720,,,,9051,
t341-sl3-p35-r56,,,343,812,,,,10081,
t341-sl3-p35-r56,,,344,913,,,,11216,
t341-sl3-p35-r56,,,12,973,,,,11900,
t341-sl3-p35-r56,,,40,1026,,,,12490,
t341-sl3-p35-r56,12:50:00,12:50:00,351,1200,,,,14452,
t341-sl3-p35-r56,,,345,1392,,,,16445,
t341-sl3-p35-r56,,,346,1479,,,,17343,
t341-sl3-p35-r56,,,347,1641,,,,19022,
t341-sl3-p35-r56,12:58:00,12:58:00,348,1680,,,,19422,
t341-sl3-p35-r56,,,349,1731,,,,20126,
t341-sl3-p35-r56,,,350,1777,,,,20752,
t341-sl3-p35-r56,,,468,1810,,,,21197,
t341-sl3-p35-r56,,,260,1879,,,,22141,
t341-sl3-p35-r56,,,261,1964,,,,23309,
t341-sl3-p35-r56,,,262,2027,,,,24161,
t341-sl3-p35-r56,,,263,2135,,,,25635,
t341-sl3-p35-r56,,,264,2200,,,,26534,
t341-sl3-p35-r56,,,200,2268,,,,27461,
t341-sl3-p35-r56,13:10:00,13:10:00,26,2400,,,,29251,1
t342-sl2-p86-r7,12:40:00,13:00:00,26,0,,,,0,
t342-sl2-p86-r7,,,239,156,,,,2110,
t342-sl2-p86-r7,,,240,235,,,,3168,
t342-sl2-p86-r7,,,241,267,,,,3602,
t342-sl2-p86-r7,,,338,344,,,,4639,
t342-sl2-p86-r7,13:07:00,13:07:00,339,420,,,,5658,
t342-sl2-p86-r7,,,340,529,,,,6890,
t342-sl2-p86-r7,,,341,592,,,,7599,
t342-sl2-p86-r7,,,342,720,,,,9051,
t342-sl2-p86-r7,,,343,812,,,,10081,
t342-sl2-p86-r7,,,344,913,,,,11216,
t342-sl2-p86-r7,,,12,973,,,,11900,
t342-sl2-p86-r7,,,40,1026,,,,12490,
t342-sl2-p86-r7,13:20:00,13:20:00,351,1200,,,,14452,
t342-sl2-p86-r7,,,345,1392,,,,16445,
t342-sl2-p86-r7,,,346,1479,,,,17343,
t342-sl2-p86-r7,,,347,1641,,,,19022,
t342-sl2-p86-r7,13:28:00,13:28:00,348,1680,,,,19422,
t342-sl2-p86-r7,,,349,1731,,,,20126,
t342-sl2-p86-r7,,,350,1777,,,,20752,
t342-sl2-p86-r7,,,468,1810,,,,21197,
t342-sl2-p86-r7,,,260,1879,,,,22141,
t342-sl2-p86-r7,,,261,1964,,,,23309,
t342-sl2-p86-r7,,,262,2027,,,,24161,
t342-sl2-p86-r7,,,263,2135,,,,25635,
t342-sl2-p86-r7,,,264,2200,,,,26534,
t342-sl2-p86-r7,,,200,2268,,,,27461,
t342-sl2-p86-r7,13:40:00,13:40:00,26,2400,,,,29251,1
t342-sl4-p36-r78,12:55:00,13:00:00,26,0,,,,0,
t342-sl4-p36-r78,,,239,156,,,,2110,
t342-sl4-p36-r78,,,240,235,,,,3168,
t342-sl4-p36-r78,,,241,267,,,,3602,
t342-sl4-p36-r78,,,338,344,,,,4639,
t342-sl4-p36-r78,13:07:00,13:07:00,339,420,,,,5658,
t342-sl4-p36-r78,,,340,529,,,,6890,
t342-sl4-p36-r78,,,341,592,,,,7599,
t342-sl4-p36-r78,,,342,720,,,,9051,
t342-sl4-p36-r78,,,343,812,,,,10081,
t342-sl4-p36-r78,,,344,913,,,,11216,
t342-sl4-p36-r78,,,12,973,,,,11900,
t342-sl4-p36-r78,,,40,1026,,,,12490,
t342-sl4-p36-r78,13:20:00,13:20:00,351,1200,,,,14452,
t342-sl4-p36-r78,,,345,1392,,,,16445,
t342-sl4-p36-r78,,,346,1479,,,,17343,
t342-sl4-p36-r78,,,347,1641,,,,19022,
t342-sl4-p36-r78,13:28:00,13:28:00,348,1680,,,,19422,
t342-sl4-p36-r78,,,349,1731,,,,20126,
t342-sl4-p36-r78,,,350,1777,,,,20752,
t342-sl4-p36-r78,,,468,1810,,,,21197,
t342-sl4-p36-r78,,,260,1879,,,,22141,
t342-sl4-p36-r78,,,261,1964,,,,23309,
t342-sl4-p36-r78,,,262,2027,,,,24161,
t342-sl4-p36-r78,,,263,2135,,,,25635,
t342-sl4-p36-r78,,,264,2200,,,,26534,
t342-sl4-p36-r78,,,200,2268,,,,27461,
t342-sl4-p36-r78,13:40:00,13:40:00,26,2400,,,,29251,1
t343-sl2-p86-r40,13:30:00,13:30:00,26,0,,,,0,
t343-sl2-p86-r40,,,239,156,,,,2110,
t343-sl2-p86-r40,,,240,235,,,,3168,
t343-sl2-p86-r40,,,241,267,,,,3602,
t343-sl2-p86-r40,,,338,344,,,,4639,
t343-sl2-p86-r40,13:37:00,13:37:00,339,420,,,,5658,
t343-sl2-p86-r40,,,340,529,,,,6890,
t343-sl2-p86-r40,,,341,592,,,,7599,
t343-sl2-p86-r40,,,342,720,,,,9051,
t343-sl2-p86-r40,,,343,812,,,,10081,
t343-sl2-p86-r40,,,344,913,,,,11216,
t343-sl2-p86-r40,,,12,973,,,,11900,
t343-sl2-p86-r40,,,40,1026,,,,12490,
t343-sl2-p86-r40,13:50:00,13:50:00,351,1200,,,,14452,
t343-sl2-p86-r40,,,345,1392,,,,16445,
t343-sl2-p86-r40,,,346,1479,,,,17343,
t343-sl2-p86-r40,,,347,1641,,,,19022,
t343-sl2-p86-r40,13:58:00,13:58:00,348,1680,,,,19422,
t343-sl2-p86-r40,,,349,1731,,,,20126,
t343-sl2-p86-r40,,,350,1777,,,,20752,
t343-sl2-p86-r40,,,468,1810,,,,21197,
t343-sl2-p86-r40,,,260,1879,,,,22141,
t343-sl2-p86-r40,,,261,1964,,,,23309,
t343-sl2-p86-r40,,,262,2027,,,,24161,
t343-sl2-p86-r40,,,263,2135,,,,25635,
t343-sl2-p86-r40,,,264,2200,,,,26534,
t343-sl2-p86-r40,,,200,2268,,,,27461,
t343-sl2-p86-r40,14:10:00,14:10:00,26,2400,,,,29251,1
t343-sl3-p35-r57,13:25:00,13:30:00,26,0,,,,0,
t343-sl3-p35-r57,,,239,156,,,,2110,
t343-sl3-p35-r57,,,240,235,,,,3168,
t343-sl3-p35-r57,,,241,267,,,,3602,
t343-sl3-p35-r57,,,338,344,,,,4639,
t343-sl3-p35-r57,13:37:00,13:37:00,339,420,,,,5658,
t343-sl3-p35-r57,,,340,529,,,,6890,
t343-sl3-p35-r57,,,341,592,,,,7599,
t343-sl3-p35-r57,,,342,720,,,,9051,
t343-sl3-p35-r57,,,343,812,,,,10081,
t343-sl3-p35-r57,,,344,913,,,,11216,
t343-sl3-p35-r57,,,12,973,,,,11900,
t343-sl3-p35-r57,,,40,1026,,,,12490,
t343-sl3-p35-r57,13:50:00,13:50:00,351,1200,,,,14452,
t343-sl3-p35-r57,,,345,1392,,,,16445,
t343-sl3-p35-r57,,,346,1479,,,,17343,
t343-sl3-p35-r57,,,347,1641,,,,19022,
t343-sl3-p35-r57,13:58:00,13:58:00,348,1680,,,,19422,
t343-sl3-p35-r57,,,349,1731,,,,20126,
t343-sl3-p35-r57,,,350,1777,,,,20752,
t343-sl3-p35-r57,,,468,1810,,,,21197,
t343-sl3-p35-r57,,,260,1879,,,,22141,
t343-sl3-p35-r57,,,261,1964,,,,23309,
t343-sl3-p35-r57,,,262,2027,,,,24161,
t343-sl3-p35-r57,,,263,2135,,,,25635,
t343-sl3-p35-r57,,,264,2200,,,,26534,
t343-sl3-p35-r57,,,200,2268,,,,27461,
t343-sl3-p35-r57,14:10:00,14:10:00,26,2400,,,,29251,1
t344-sl2-p86-r6,13:55:00,14:00:00,26,0,,,,0,
t344-sl2-p86-r6,,,239,156,,,,2110,
t344-sl2-p86-r6,,,240,235,,,,3168,
t344-sl2-p86-r6,,,241,267,,,,3602,
t344-sl2-p86-r6,,,338,344,,,,4639,
t344-sl2-p86-r6,14:07:00,14:07:00,339,420,,,,5658,
t344-sl2-p86-r6,,,340,529,,,,6890,
t344-sl2-p86-r6,,,341,592,,,,7599,
t344-sl2-p86-r6,,,342,720,,,,9051,
t344-sl2-p86-r6,,,343,812,,,,10081,
t344-sl2-p86-r6,,,344,913,,,,11216,
t344-sl2-p86-r6,,,12,973,,,,11900,
t344-sl2-p86-r6,,,40,1026,,,,12490,
t344-sl2-p86-r6,14:20:00,14:20:00,351,1200,,,,14452,
t344-sl2-p86-r6,,,345,1392,,,,16445,
t344-sl2-p86-r6,,,346,1479,,,,17343,
t344-sl2-p86-r6,,,347,1641,,,,19022,
t344-sl2-p86-r6,14:28:00,14:28:00,348,1680,,,,19422,
t344-sl2-p86-r6,,,349,1731,,,,20126,
t344-sl2-p86-r6,,,350,1777,,,,20752,
t344-sl2-p86-r6,,,468,1810,,,,21197,
t344-sl2-p86-r6,,,260,1879,,,,22141,
t344-sl2-p86-r6,,,261,1964,,,,23309,
t344-sl2-p86-r6,,,262,2027,,,,24161,
t344-sl2-p86-r6,,,263,2135,,,,25635,
t344-sl2-p86-r6,,,264,2200,,,,26534,
t344-sl2-p86-r6,,,200,2268,,,,27461,
t344-sl2-p86-r6,14:40:00,14:40:00,26,2400,,,,29251,1
t344-sl4-p36-r72,13:55:00,14:00:00,26,0,,,,0,
t344-sl4-p36-r72,,,239,156,,,,2110,
t344-sl4-p36-r72,,,240,235,,,,3168,
t344-sl4-p36-r72,,,241,267,,,,3602,
t344-sl4-p36-r72,,,338,344,,,,4639,
t344-sl4-p36-r72,14:07:00,14:07:00,339,420,,,,5658,
t344-sl4-p36-r72,,,340,529,,,,6890,
t344-sl4-p36-r72,,,341,592,,,,7599,
t344-sl4-p36-r72,,,342,720,,,,9051,
t344-sl4-p36-r72,,,343,812,,,,10081,
t344-sl4-p36-r72,,,344,913,,,,11216,
t344-sl4-p36-r72,,,12,973,,,,11900,
t344-sl4-p36-r72,,,40,1026,,,,12490,
t344-sl4-p36-r72,14:20:00,14:20:00,351,1200,,,,14452,
t344-sl4-p36-r72,,,345,1392,,,,16445,
t344-sl4-p36-r72,,,346,1479,,,,17343,
t344-sl4-p36-r72,,,347,1641,,,,19022,
t344-sl4-p36-r72,14:28:00,14:28:00,348,1680,,,,19422,
t344-sl4-p36-r72,,,349,1731,,,,20126,
t344-sl4-p36-r72,,,350,1777,,,,20752,
t344-sl4-p36-r72,,,468,1810,,,,21197,
t344-sl4-p36-r72,,,260,1879,,,,22141,
t344-sl4-p36-r72,,,261,1964,,,,23309,
t344-sl4-p36-r72,,,262,2027,,,,24161,
t344-sl4-p36-r72,,,263,2135,,,,25635,
t344-sl4-p36-r72,,,264,2200,,,,26534,
t344-sl4-p36-r72,,,200,2268,,,,27461,
t344-sl4-p36-r72,14:40:00,14:40:00,26,2400,,,,29251,1
t345-sl2-p86-r8,14:25:00,14:30:00,26,0,,,,0,
t345-sl2-p86-r8,,,239,156,,,,2110,
t345-sl2-p86-r8,,,240,235,,,,3168,
t345-sl2-p86-r8,,,241,267,,,,3602,
t345-sl2-p86-r8,,,338,344,,,,4639,
t345-sl2-p86-r8,14:37:00,14:37:00,339,420,,,,5658,
t345-sl2-p86-r8,,,340,529,,,,6890,
t345-sl2-p86-r8,,,341,592,,,,7599,
t345-sl2-p86-r8,,,342,720,,,,9051,
t345-sl2-p86-r8,,,343,812,,,,10081,
t345-sl2-p86-r8,,,344,913,,,,11216,
t345-sl2-p86-r8,,,12,973,,,,11900,
t345-sl2-p86-r8,,,40,1026,,,,12490,
t345-sl2-p86-r8,14:50:00,14:50:00,351,1200,,,,14452,
t345-sl2-p86-r8,,,345,1392,,,,16445,
t345-sl2-p86-r8,,,346,1479,,,,17343,
t345-sl2-p86-r8,,,347,1641,,,,19022,
t345-sl2-p86-r8,14:58:00,14:58:00,348,1680,,,,19422,
t345-sl2-p86-r8,,,349,1731,,,,20126,
t345-sl2-p86-r8,,,350,1777,,,,20752,
t345-sl2-p86-r8,,,468,1810,,,,21197,
t345-sl2-p86-r8,,,260,1879,,,,22141,
t345-sl2-p86-r8,,,261,1964,,,,23309,
t345-sl2-p86-r8,,,262,2027,,,,24161,
t345-sl2-p86-r8,,,263,2135,,,,25635,
t345-sl2-p86-r8,,,264,2200,,,,26534,
t345-sl2-p86-r8,,,200,2268,,,,27461,
t345-sl2-p86-r8,15:10:00,15:10:00,26,2400,,,,29251,1
t345-sl3-p35-r54,14:30:00,14:30:00,26,0,,,,0,
t345-sl3-p35-r54,,,239,156,,,,2110,
t345-sl3-p35-r54,,,240,235,,,,3168,
t345-sl3-p35-r54,,,241,267,,,,3602,
t345-sl3-p35-r54,,,338,344,,,,4639,
t345-sl3-p35-r54,14:37:00,14:37:00,339,420,,,,5658,
t345-sl3-p35-r54,,,340,529,,,,6890,
t345-sl3-p35-r54,,,341,592,,,,7599,
t345-sl3-p35-r54,,,342,720,,,,9051,
t345-sl3-p35-r54,,,343,812,,,,10081,
t345-sl3-p35-r54,,,344,913,,,,11216,
t345-sl3-p35-r54,,,12,973,,,,11900,
t345-sl3-p35-r54,,,40,1026,,,,12490,
t345-sl3-p35-r54,14:50:00,14:50:00,351,1200,,,,14452,
t345-sl3-p35-r54,,,345,1392,,,,16445,
t345-sl3-p35-r54,,,346,1479,,,,17343,
t345-sl3-p35-r54,,,347,1641,,,,19022,
t345-sl3-p35-r54,14:58:00,14:58:00,348,1680,,,,19422,
t345-sl3-p35-r54,,,349,1731,,,,20126,
t345-sl3-p35-r54,,,350,1777,,,,20752,
t345-sl3-p35-r54,,,468,1810,,,,21197,
t345-sl3-p35-r54,,,260,1879,,,,22141,
t345-sl3-p35-r54,,,261,1964,,,,23309,
t345-sl3-p35-r54,,,262,2027,,,,24161,
t345-sl3-p35-r54,,,263,2135,,,,25635,
t345-sl3-p35-r54,,,264,2200,,,,26534,
t345-sl3-p35-r54,,,200,2268,,,,27461,
t345-sl3-p35-r54,15:10:00,15:10:00,26,2400,,,,29251,1
t346-sl2-p86-r40,14:55:00,15:00:00,26,0,,,,0,
t346-sl2-p86-r40,,,239,156,,,,2110,
t346-sl2-p86-r40,,,240,235,,,,3168,
t346-sl2-p86-r40,,,241,267,,,,3602,
t346-sl2-p86-r40,,,338,344,,,,4639,
t346-sl2-p86-r40,15:07:00,15:07:00,339,420,,,,5658,
t346-sl2-p86-r40,,,340,529,,,,6890,
t346-sl2-p86-r40,,,341,592,,,,7599,
t346-sl2-p86-r40,,,342,720,,,,9051,
t346-sl2-p86-r40,,,343,812,,,,10081,
t346-sl2-p86-r40,,,344,913,,,,11216,
t346-sl2-p86-r40,,,12,973,,,,11900,
t346-sl2-p86-r40,,,40,1026,,,,12490,
t346-sl2-p86-r40,15:20:00,15:20:00,351,1200,,,,14452,
t346-sl2-p86-r40,,,345,1392,,,,16445,
t346-sl2-p86-r40,,,346,1479,,,,17343,
t346-sl2-p86-r40,,,347,1641,,,,19022,
t346-sl2-p86-r40,15:28:00,15:28:00,348,1680,,,,19422,
t346-sl2-p86-r40,,,349,1731,,,,20126,
t346-sl2-p86-r40,,,350,1777,,,,20752,
t346-sl2-p86-r40,,,468,1810,,,,21197,
t346-sl2-p86-r40,,,260,1879,,,,22141,
t346-sl2-p86-r40,,,261,1964,,,,23309,
t346-sl2-p86-r40,,,262,2027,,,,24161,
t346-sl2-p86-r40,,,263,2135,,,,25635,
t346-sl2-p86-r40,,,264,2200,,,,26534,
t346-sl2-p86-r40,,,200,2268,,,,27461,
t346-sl2-p86-r40,15:40:00,15:40:00,26,2400,,,,29251,1
t346-sl4-p36-r73,14:55:00,15:00:00,26,0,,,,0,
t346-sl4-p36-r73,,,239,156,,,,2110,
t346-sl4-p36-r73,,,240,235,,,,3168,
t346-sl4-p36-r73,,,241,267,,,,3602,
t346-sl4-p36-r73,,,338,344,,,,4639,
t346-sl4-p36-r73,15:07:00,15:07:00,339,420,,,,5658,
t346-sl4-p36-r73,,,340,529,,,,6890,
t346-sl4-p36-r73,,,341,592,,,,7599,
t346-sl4-p36-r73,,,342,720,,,,9051,
t346-sl4-p36-r73,,,343,812,,,,10081,
t346-sl4-p36-r73,,,344,913,,,,11216,
t346-sl4-p36-r73,,,12,973,,,,11900,
t346-sl4-p36-r73,,,40,1026,,,,12490,
t346-sl4-p36-r73,15:20:00,15:20:00,351,1200,,,,14452,
t346-sl4-p36-r73,,,345,1392,,,,16445,
t346-sl4-p36-r73,,,346,1479,,,,17343,
t346-sl4-p36-r73,,,347,1641,,,,19022,
t346-sl4-p36-r73,15:28:00,15:28:00,348,1680,,,,19422,
t346-sl4-p36-r73,,,349,1731,,,,20126,
t346-sl4-p36-r73,,,350,1777,,,,20752,
t346-sl4-p36-r73,,,468,1810,,,,21197,
t346-sl4-p36-r73,,,260,1879,,,,22141,
t346-sl4-p36-r73,,,261,1964,,,,23309,
t346-sl4-p36-r73,,,262,2027,,,,24161,
t346-sl4-p36-r73,,,263,2135,,,,25635,
t346-sl4-p36-r73,,,264,2200,,,,26534,
t346-sl4-p36-r73,,,200,2268,,,,27461,
t346-sl4-p36-r73,15:40:00,15:40:00,26,2400,,,,29251,1
t347-sl2-p86-r6,15:25:00,15:30:00,26,0,,,,0,
t347-sl2-p86-r6,,,239,156,,,,2110,
t347-sl2-p86-r6,,,240,235,,,,3168,
t347-sl2-p86-r6,,,241,267,,,,3602,
t347-sl2-p86-r6,,,338,344,,,,4639,
t347-sl2-p86-r6,15:37:00,15:37:00,339,420,,,,5658,
t347-sl2-p86-r6,,,340,529,,,,6890,
t347-sl2-p86-r6,,,341,592,,,,7599,
t347-sl2-p86-r6,,,342,720,,,,9051,
t347-sl2-p86-r6,,,343,812,,,,10081,
t347-sl2-p86-r6,,,344,913,,,,11216,
t347-sl2-p86-r6,,,12,973,,,,11900,
t347-sl2-p86-r6,,,40,1026,,,,12490,
t347-sl2-p86-r6,15:50:00,15:50:00,351,1200,,,,14452,
t347-sl2-p86-r6,,,345,1392,,,,16445,
t347-sl2-p86-r6,,,346,1479,,,,17343,
t347-sl2-p86-r6,,,347,1641,,,,19022,
t347-sl2-p86-r6,15:58:00,15:58:00,348,1680,,,,19422,
t347-sl2-p86-r6,,,349,1731,,,,20126,
t347-sl2-p86-r6,,,350,1777,,,,20752,
t347-sl2-p86-r6,,,468,1810,,,,21197,
t347-sl2-p86-r6,,,260,1879,,,,22141,
t347-sl2-p86-r6,,,261,1964,,,,23309,
t347-sl2-p86-r6,,,262,2027,,,,24161,
t347-sl2-p86-r6,,,263,2135,,,,25635,
t347-sl2-p86-r6,,,264,2200,,,,26534,
t347-sl2-p86-r6,,,200,2268,,,,27461,
t347-sl2-p86-r6,16:10:00,16:10:00,26,2400,,,,29251,1
t347-sl3-p35-r56,15:25:00,15:30:00,26,0,,,,0,
t347-sl3-p35-r56,,,239,156,,,,2110,
t347-sl3-p35-r56,,,240,235,,,,3168,
t347-sl3-p35-r56,,,241,267,,,,3602,
t347-sl3-p35-r56,,,338,344,,,,4639,
t347-sl3-p35-r56,15:37:00,15:37:00,339,420,,,,5658,
t347-sl3-p35-r56,,,340,529,,,,6890,
t347-sl3-p35-r56,,,341,592,,,,7599,
t347-sl3-p35-r56,,,342,720,,,,9051,
t347-sl3-p35-r56,,,343,812,,,,10081,
t347-sl3-p35-r56,,,344,913,,,,11216,
t347-sl3-p35-r56,,,12,973,,,,11900,
t347-sl3-p35-r56,,,40,1026,,,,12490,
t347-sl3-p35-r56,15:50:00,15:50:00,351,1200,,,,14452,
t347-sl3-p35-r56,,,345,1392,,,,16445,
t347-sl3-p35-r56,,,346,1479,,,,17343,
t347-sl3-p35-r56,,,347,1641,,,,19022,
t347-sl3-p35-r56,15:58:00,15:58:00,348,1680,,,,19422,
t347-sl3-p35-r56,,,349,1731,,,,20126,
t347-sl3-p35-r56,,,350,1777,,,,20752,
t347-sl3-p35-r56,,,468,1810,,,,21197,
t347-sl3-p35-r56,,,260,1879,,,,22141,
t347-sl3-p35-r56,,,261,1964,,,,23309,
t347-sl3-p35-r56,,,262,2027,,,,24161,
t347-sl3-p35-r56,,,263,2135,,,,25635,
t347-sl3-p35-r56,,,264,2200,,,,26534,
t347-sl3-p35-r56,,,200,2268,,,,27461,
t347-sl3-p35-r56,16:10:00,16:10:00,26,2400,,,,29251,1
