shstReferenceId,shstGeometryId,roadwaylongname,roadtype,from,to,dir,tollclass_segid_old,tollclass_segid_new,highway,lanes,oneWay,bridge,name,tunnel,tomtom_lanes,tomtom_name,tomtom_rtedir,sfcta_STREETNAME,bridge_detail
bcb662e7e8dfccb003dbb7596ace2f8d,676f6bf6d7a6bd903db192ff06cf1684,CA 85 NB,HOV_Lane,US 101,US 101,NB,19,219,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'nan']","['West Valley Freeway', 'West Valley Freeway']","['nan', 'nan']",3,CA-85 N,N,nan,NA
c0a3459385c9305501e0dc96433e2e5d,a57f0cae0279039342bcda8342ad3b89,CA 85 NB,HOV_Lane,US 101,US 101,NB,19,219,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['3', '3', '3', '3', '3']","[True, True, True, True, True]","['nan', 'yes', 'nan', 'yes', 'nan']","['West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway']","['nan', 'nan', 'nan', 'nan', 'nan']",4,CA-85 N,N,nan,NA
c5a695a6f0e2091068be9a354c3282ca,c2228d9dee1aa581356f598d4a7ee548,CA 85 NB,HOV_Lane,US 101,US 101,NB,19,219,"['motorway', 'motorway']","['5', '4']","[True, True]","['nan', 'nan']","['West Valley Freeway', 'West Valley Freeway']","['nan', 'nan']",3,CA-85 N,N,nan,NA
cf102c5b815e707a56d4e98b52be6fd9,22944bb4ab0314e00182871229fbdeab,CA 85 NB,HOV_Lane,US 101,US 101,NB,19,219,"['motorway', 'motorway', 'motorway', 'motorway']","['3', '3', '3', '3']","[True, True, True, True]","['yes', 'nan', 'yes', 'nan']","['West Valley Freeway', 'nan', 'nan', 'nan']","['nan', 'nan', 'nan', 'nan']",3,CA-85 N,N,nan,NA
d1ec8094d02f2c00f53bc72d0c5f67b3,96bd63fec25686de860a3fc1df4af0b9,CA 85 NB,HOV_Lane,US 101,US 101,NB,19,219,motorway,3,True,nan,West Valley Freeway,nan,4,CA-85 N,N,nan,NA
d26b9197d367cd9e455a4c6dfefda8a9,c52669e81ceef036137b3853cc793208,CA 85 NB,HOV_Lane,US 101,US 101,NB,19,219,motorway,3,True,nan,West Valley Freeway,nan,3,CA-85 N,N,nan,NA
d7168400f4d2552053d3d512eb6a7f55,b73ad29ce50c1194c8748b2fe6d206e1,CA 85 NB,HOV_Lane,US 101,US 101,NB,19,219,motorway,3,True,nan,nan,nan,4,CA-85 N,N,nan,NA
dd2228ffb01763244fba726f4fc44c23,4e2c9391ce306864480dd607c128e898,CA 85 NB,HOV_Lane,US 101,US 101,NB,19,219,motorway,3,True,nan,nan,nan,3,CA-85 N,N,nan,NA
e1e638e2fee634da31e4a8f06f35ef7e,6dc533fc6db394115498b3761ac9bb9d,CA 85 NB,HOV_Lane,US 101,US 101,NB,19,219,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'nan']","['nan', 'nan']","['nan', 'nan']",3,CA-85 N,N,nan,NA
e81504d73a6462421495eb3ce67a295e,caa65e1fb9ccd62b2a2d73b072bf383d,CA 85 NB,HOV_Lane,US 101,US 101,NB,19,219,motorway,3,True,nan,nan,nan,3,CA-85 N,N,nan,NA
ee16241ed18584ff20d9b1b207037d1b,605d42aaa200df2f579424c8288c66d2,CA 85 NB,HOV_Lane,US 101,US 101,NB,19,219,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']",4,CA-85 N,N,nan,NA
fccc06ed47eaaacea79cf47bc260880a,3984e045485119a3d63af69c5311d077,CA 85 NB,HOV_Lane,US 101,US 101,NB,19,219,"['motorway_link', 'motorway_link', 'motorway_link', 'motorway_link', 'motorway_link', 'motorway_link', 'motorway_link']","['1', '1', '1', '1', '1', '1', '1']","[True, True, True, True, True, True, True]","['nan', 'yes', 'nan', 'yes', 'nan', 'yes', 'nan']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",1,NA,NA,nan,NA
007e4f6aa4d824b8e722f15b2a700c01,127299f5b65e769134debfdb4d6bebf2,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,3,CA-85 S,S,nan,NA
0224135286a3e460ba45946c21e3ce98,f176afb062cd95ea1902da25b025c9e1,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']",3,CA-85 S,S,nan,NA
0421ad9408599798ad4e58bbee0643ed,00fbc7e7a623a1f768a3fcb55d5b4d15,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,West Valley Freeway,nan,5,CA-85 S,S,nan,NA
0a9859448e078a5bc2df5a32a1a539ad,bd6311134f7be17d394a5c0e389523cf,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway']","['3', '3']","[True, True]","['yes', 'nan']","['West Valley Freeway', 'West Valley Freeway']","['nan', 'nan']",3,CA-85 S,S,nan,NA
0b795829c83f4f5d526c37a64a2c55af,a44a6aa0ca62fb40446d25a5c42b0dc2,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,West Valley Freeway,nan,3,CA-85 S,S,nan,NA
1178f83ef0d76570da88b0a4c3de3abd,6ac7e4ee73f6d09401e7a17224dfe930,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,4,True,nan,West Valley Freeway,nan,3,CA-85 S,S,nan,NA
193611b3ca0259cd54d21df768070361,f944899b08184a1ce4206730c16cf726,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,West Valley Freeway,nan,3,CA-85 S,S,nan,NA
202740aecc1240e3ffcb343cc249dfc5,c230ef37c20b0d854f18437085fddbec,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway']","['nan', 'nan', 'nan']",3,CA-85 S,S,nan,NA
220e633fbd83b8b5ff1cc69f96a9e563,9c2a4bdda068fc793a456733dc09efe2,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,West Valley Freeway,nan,4,CA-85 S,S,nan,NA
241f019ec9ffed33c41e3284032ef5b5,ac24ffd9fd89bca77fde1c5d73ea4346,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['3', '3', '3', '3', '4']","[True, True, True, True, True]","['nan', 'yes', 'nan', 'yes', 'nan']","['West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway']","['nan', 'nan', 'nan', 'nan', 'nan']",3,CA-85 S,S,nan,NA
274e4fee4d8c213db83655723183e02e,32fc6bdf9045c33425213eb1dd415c91,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'yes']","['nan', 'nan']","['nan', 'nan']",3,CA-85 S,S,nan,NA
2fb1f33100be494eaa8c8f94713fe0d0,d20a227c339392548039a731645a48de,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']",3,CA-85 S,S,nan,NA
35529267de09d52e7bad329705f99a09,3a68d75e90101635cf26185e6812383b,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'yes']","['nan', 'nan']","['nan', 'nan']",3,CA-85 S,S,nan,NA
452dc069a369b2b38936c355e934bb47,6eae0fe8f3100578ded3205e19f6f428,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,3,CA-85 S,S,nan,NA
50c173432bcffeee34a335a8453586cf,d787b7f3a2c1750ac520fc298324a469,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,3,CA-85 S,S,nan,NA
56de56c559a2fc0f223896a8e3ad4d8d,a2f13fafdc654f73983c6d09efaa0a0c,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,3,CA-85 S,S,nan,NA
5c8d06f7da2f8c02ed1c37eafe7089b0,83f35493221f6b16ca0f2139763cf12e,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'yes']","['nan', 'nan']","['nan', 'nan']",1,CA-85 S,S,nan,NA
74534a2e3ea7714a2a350f2f8f75458a,7e2fc37b5598c82e317348a927de4a2a,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,West Valley Freeway,nan,4,CA-85 S,S,nan,NA
78906625752a655c7c8b7b203071fe55,051ddba45983b55804ca37469e4edc40,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,West Valley Freeway,nan,3,CA-85 S,S,nan,NA
83c3ebbeda4ea8d30fdc2d045f81e018,1778736922fd5767d172d01cd6d515a8,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway_link', 'motorway_link', 'motorway_link']","['1', '1', '1']","[True, True, True]","['nan', 'yes', 'nan']","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']",6,US-101 S,S,nan,NA
8918d5f3278ec0b0aff78c352038b892,0f4db4fb99e436d63e98286aba0c0bdb,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,West Valley Freeway,nan,4,CA-85 S,S,nan,NA
8d162877cfd65a2584fe182eaba2e13a,faf397463b4669e44f6399c3aaade361,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway']","['3', '3']","[True, True]","['yes', 'nan']","['nan', 'nan']","['nan', 'nan']",4,CA-85 S,S,nan,NA
8ef946fa1de6c6141a2611140db6068a,1873e873ae920cf4d3ec5832ef2449e9,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['5', '4', '4', '4', '4']","[True, True, True, True, True]","['nan', 'nan', 'yes', 'nan', 'yes']","['nan', 'nan', 'nan', 'nan', 'nan']","['nan', 'nan', 'nan', 'nan', 'nan']",3,CA-85 S,S,nan,NA
93c203319bcae9e087ff7450bf28c5f6,20a7a31c976908142873df276477cc32,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,West Valley Freeway,nan,4,CA-85 S,S,nan,NA
94d1204d5ee1b3a2cba2aa48e1134fe6,ab8ea83ca322d41e1d12f2d48810d16d,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,4,CA-85 S,S,nan,NA
94e52a6b3a080a7a8e0c0ddea41417a8,04c5a558dcab4f9240872df8e85a54e5,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']",3,CA-85 S,S,nan,NA
97854169956e718361ff304e580d4a6a,91a984b1798574b0f1955cf5440f47a0,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,2,NA,NA,nan,NA
9a55da0c87663217a0c7b95e5e5cbb7b,a212357ac18ca1c56b888ec109a3099f,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,1,NA,NA,nan,NA
9a92fcd5ad76f0fd3e20e8a638d9b49e,f48df515b71923eaaf4801f031416231,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'yes']","['nan', 'nan']","['nan', 'nan']",1,CA-85 S,S,nan,NA
9d95dc99d1d5cf40c2e84c80c7eec028,0b67c34787d527f2a71e6477306dfdc5,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'nan']","['West Valley Freeway', 'nan']","['nan', 'nan']",4,CA-85 S,S,nan,NA
a15d726752bf3d0103c160984aab706b,7aa3e04f7f0bab93ce8db8134ef81b3b,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,3,CA-85 S,S,nan,NA
a424b15c38541f28294bda067afdecb3,3f77a0cd07542488aff22c5c0625863b,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,3,CA-85 S,S,nan,NA
a73ab2696f284cd921845fe842b222b2,614e2a69536de165d4e3e959d1b21301,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway']","['nan', 'nan', 'nan']",3,CA-85 S,S,nan,NA
a838efb89f7bda8f7931767ec06ccebb,bd298e8f734dce450a9136b1b43f4076,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,West Valley Freeway,nan,3,CA-85 S,S,nan,NA
b07382ee6513e01ce5633ca5a269563d,604d5142435b4e18b86838d45ea4b1bf,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,yes,nan,nan,4,CA-85 S,S,nan,NA
bafa87b24b37d066d1059e86cd947f4e,57b5cd11a3a20a635719577753ec2326,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,West Valley Freeway,nan,4,CA-85 S,S,nan,NA
bb62606be53ee609901de5440b837020,037319a8a633306e9f1c498b947792ee,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']",3,CA-85 S,S,nan,NA
bb83e6ad4bdeb71376a8f439ae701cb3,471a8eeec402cddf57b2e25c8d3694e7,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,4,CA-85 S,S,nan,NA
bc51d32907cc28471d9ff2fb31bb4bde,95c80ae26e8af802d3665e4c45f0b2d2,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway']","['3', '3']","[True, True]","['nan', 'yes']","['West Valley Freeway', 'West Valley Freeway']","['nan', 'nan']",3,CA-85 S,S,nan,NA
c93beb767e9b0df430cd3cefe697ab06,cbbb28b59a3662373509737d7bb6823f,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,4,CA-85 S,S,nan,NA
c9ae8ff8b3ed15bd8ded95ca5051d673,cc5cd284a6e8f4b130a272080a63c22b,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway', 'motorway']","['3', '3', '3']","[True, True, True]","['nan', 'yes', 'nan']","['nan', 'nan', 'nan']","['nan', 'nan', 'nan']",3,CA-85 S,S,nan,NA
cce132d29da82ed02716f43ab1415ab5,d601602f557ed62883b474f5e80c58cc,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway_link', 'motorway_link', 'motorway_link', 'motorway_link', 'motorway_link', 'motorway_link', 'motorway_link']","['1', '1', '1', '1', '1', '1', '1']","[True, True, True, True, True, True, True]","['nan', 'yes', 'nan', 'yes', 'nan', 'yes', 'nan']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']","['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",1,NA,NA,nan,NA
d0acf1957db7b1d36cb021d138c2e17d,215c5ae8218e788ae83b52ecf6fa94ee,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,3,CA-85 S,S,nan,NA
d898853c22bb681727d22eaafe72e5ad,4c36a017c0032b31b7543c2b2d9c1e25,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway', 'motorway', 'motorway']","['3', '3', '3', '3']","[True, True, True, True]","['yes', 'nan', 'yes', 'nan']","['West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway']","['nan', 'nan', 'nan', 'nan']",3,CA-85 S,S,nan,NA
ddf4b1a07fbd304a38bedf9a4e2dbae0,84af52f38a5d0164f642b1858d6d73ee,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['3', '4', '3', '3', '3']","[True, True, True, True, True]","['nan', 'nan', 'nan', 'yes', 'nan']","['nan', 'nan', 'nan', 'nan', 'nan']","['nan', 'nan', 'nan', 'nan', 'nan']",3,CA-85 S,S,nan,NA
f70627e06fb7973698834463ad699aa4,1a8e4f4ab5ce4341729f795c49cae53a,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['3', '3', '3', '3', '3']","[True, True, True, True, True]","['nan', 'yes', 'nan', 'yes', 'nan']","['West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway', 'West Valley Freeway']","['nan', 'nan', 'nan', 'nan', 'nan']",3,CA-85 S,S,nan,NA
fab50fb5e82f6e3ab0266159120dffb7,05eff0b5050488c0c1986ba90a3e2551,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,nan,nan,3,CA-85 S,S,nan,NA
fb5125d7cca8994607888330f9b34d34,bb3a21432368968053166f341f3454e8,CA 85 SB,HOV_Lane,US 101,US 101,SB,20,220,motorway,3,True,nan,West Valley Freeway,nan,3,CA-85 S,S,nan,NA
0982eab09a68fb3793dd078cd3e6cce8,00554beb339829a05715638116d73c07,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,Junipero Serra Freeway,nan,5,I-280 N,N,nan,NA
13f7086211ed6372c240ba1ad98e57d8,d8f3f0741e429d087864487d90f1c848,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,Junipero Serra Freeway,nan,5,I-280 N,N,nan,NA
38ed7e156dda645a42bfdf133ffaeaf5,499052668c8f897caa280350ba6b2937,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,Junipero Serra Freeway,nan,5,I-280 N,N,nan,NA
4b1da4c352c789b56fef3b8b90a31359,486c9547b53fcf5cce93e98531efc2a4,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,Junipero Serra Freeway,nan,4,I-280 N,N,nan,NA
54646b65c61389c12a5e858cc1820351,e01672bb8158fbb3c631f86972795e08,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,Junipero Serra Freeway,nan,5,I-280 N,N,nan,NA
57a16b402cca4710986ff99e0bb0637c,ebaa60f59bfcb6b8a97b5063077cb5a1,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,Sinclair Freeway,nan,6,I-280 N,N,nan,NA
59a4cb37b581bd28ecf6b25f5c5bcdd8,1f757dccb6722a430239fc1b7c93162c,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,"['motorway', 'motorway', 'motorway', 'motorway']","['4', '4', '4', '4']","[True, True, True, True]","['nan', 'nan', 'yes', 'nan']","['Junipero Serra Freeway', 'Junipero Serra Freeway', 'Junipero Serra Freeway', 'Junipero Serra Freeway']","['nan', 'nan', 'nan', 'nan']",4,I-280 N,N,nan,NA
6f9af62a8140134aeeeea77d90e5676c,b0bb439ac6213e4142c3aa462524e2cc,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Junipero Serra Freeway', 'Junipero Serra Freeway', 'Junipero Serra Freeway']","['nan', 'nan', 'nan']",4,I-280 N,N,nan,NA
826362b6683486bdaefd295ceca1eef1,ad464240b8410646157a490817a3dca4,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,Junipero Serra Freeway,nan,5,I-280 N,N,nan,NA
842ef67ad30f027c316a3169dfa4c08c,4be4fb13b2fe5619be00290889225f14,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,nan,nan,5,I-280 N,N,nan,NA
8f884f9121ff859a766677fc76ec3d4b,0483a1785f85f2a1747230abeb8bd532,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,nan,nan,5,I-280 N,N,nan,NA
b1a8b622db1976616f9fe618297aef63,10124a71f51b84bcf200ef8cfd66da68,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,"['motorway', 'motorway', 'motorway', 'motorway', 'motorway']","['4', '4', '4', '4', '4']","[True, True, True, True, True]","['nan', 'yes', 'nan', 'yes', 'nan']","['Junipero Serra Freeway', 'Junipero Serra Freeway', 'Junipero Serra Freeway', 'Junipero Serra Freeway', 'Junipero Serra Freeway']","['nan', 'nan', 'nan', 'nan', 'nan']",5,I-280 N,N,nan,NA
b6b54f614de02526b679fc7036684eb9,b1f674046384cc825d6bc511ff783975,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,Sinclair Freeway,nan,5,I-280 N,N,nan,NA
bbe1d3384aa1088dbe0d891c8a76e4b4,7221c051afc5921199e28288954a189a,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,Junipero Serra Freeway,nan,5,I-280 N,N,nan,NA
bd4dece148ed202cda1b83f41dbdf813,554810be1c0e4aab25e549f212f71885,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,Junipero Serra Freeway,nan,5,I-280 N,N,nan,NA
d70728c9dcc47b881d33bda5f68a89bf,edb08c9c0fc42b69020c7c3a8b0fcf52,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,"['motorway', 'motorway', 'motorway']","['4', '4', '3']","[True, True, True]","['nan', 'nan', 'nan']","['Sinclair Freeway', 'Sinclair Freeway', 'nan']","['nan', 'nan', 'nan']",5,I-280 N,N,nan,NA
df323ebd069cf87c000bb83fb2db7b57,c9cbdcc8a286a1e8a41a25ab78efbe15,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,Junipero Serra Freeway,nan,4,I-280 N,N,nan,NA
e05a4406b7f55f67a3664280d2340061,e63b666a890da0d49bb9e0643fbd4563,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,motorway,4,True,nan,Junipero Serra Freeway,nan,5,I-280 N,N,nan,NA
f30f479c730270b6efe4fd722a83802f,4b695631379ed6bb95affef6502abc2b,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,"['motorway', 'motorway', 'motorway', 'motorway']","['4', '4', '4', '4']","[True, True, True, True]","['nan', 'nan', 'yes', 'nan']","['nan', 'nan', 'Junipero Serra Freeway', 'Junipero Serra Freeway']","['nan', 'nan', 'nan', 'nan']",5,I-280 N,N,nan,NA
fb3761c7cb114cbeccc700693c51806f,6a54e8d7f0f216fb7093ebd51da9a9f2,CA 280 NB,HOV_Lane,Bascom Ave,Magdalena Ave,NB,21,221,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Junipero Serra Freeway', 'Junipero Serra Freeway', 'Junipero Serra Freeway']","['nan', 'nan', 'nan']",4,I-280 N,N,nan,NA
0312663d6cb34795fc28290888130af9,258df686f2bf52d3b826c70ce0185d04,CA 280 SB,HOV_Lane,Magdalena Ave,Southwest Expressway,SB,22,222,motorway,4,True,nan,Junipero Serra Freeway,nan,4,I-280 S,S,nan,NA
0f9a4b8584bbae459cc482ae3b62690f,cd3e56d4f9140c88b3bd1d4dd1389003,CA 280 SB,HOV_Lane,Magdalena Ave,Southwest Expressway,SB,22,222,motorway,4,True,nan,Sinclair Freeway,nan,4,I-280 S,S,nan,NA
11ee80390539ab4c34e031a01456e0d1,4aa2075123567c56c5471972802ec03b,CA 280 SB,HOV_Lane,Magdalena Ave,Southwest Expressway,SB,22,222,motorway,4,True,nan,Sinclair Freeway,nan,6,I-280 S,S,nan,NA
13b593b9a1f80c5aaa2c487ccbd0dd71,c1f7dac367175568590e44e4d99e0810,CA 280 SB,HOV_Lane,Magdalena Ave,Southwest Expressway,SB,22,222,"['motorway', 'motorway', 'motorway', 'motorway']","['4', '4', '4', '4']","[True, True, True, True]","['nan', 'yes', 'nan', 'nan']","['Junipero Serra Freeway', 'Junipero Serra Freeway', 'Junipero Serra Freeway', 'Junipero Serra Freeway']","['nan', 'nan', 'nan', 'nan']",5,I-280 S,S,nan,NA
13fbe0d75f54cb0b7047065393d66e57,4c3372b575df6cfaab5ffcd244b03408,CA 280 SB,HOV_Lane,Magdalena Ave,Southwest Expressway,SB,22,222,motorway,4,True,nan,Junipero Serra Freeway,nan,5,I-280 S,S,nan,NA
218ff7bd29a845b4867bed60ab98cac4,8c40dbf8752c0b2982d06403452ea7e3,CA 280 SB,HOV_Lane,Magdalena Ave,Southwest Expressway,SB,22,222,motorway,4,True,nan,Junipero Serra Freeway,nan,4,I-280 S,S,nan,NA
305e8b350ce0c84ef611b7c1116157dd,499c0b282c39a5911ef9005d4300f96e,CA 280 SB,HOV_Lane,Magdalena Ave,Southwest Expressway,SB,22,222,"['motorway', 'motorway', 'motorway', 'motorway']","['3', '4', '4', '4']","[True, True, True, True]","['nan', 'nan', 'yes', 'nan']","['Junipero Serra Freeway', 'Junipero Serra Freeway', 'Junipero Serra Freeway', 'Junipero Serra Freeway']","['nan', 'nan', 'nan', 'nan']",4,I-280 S,S,nan,NA
344e20d0c2bafab08587e6e4d1a888d6,468431a376225f4df15c139bbbf5580e,CA 280 SB,HOV_Lane,Magdalena Ave,Southwest Expressway,SB,22,222,motorway,4,True,nan,Junipero Serra Freeway,nan,5,I-280 S,S,nan,NA
390f485ead7b0e463f286000836f7189,3776cb7239d7ae831a669efa08917a4f,CA 280 SB,HOV_Lane,Magdalena Ave,Southwest Expressway,SB,22,222,motorway,4,True,nan,Sinclair Freeway,nan,4,I-280 S,S,nan,NA
579dea6f8d80d55188d59de9efd60fb6,6afbbce3b535efc06e4c7869d7fd2f37,CA 280 SB,HOV_Lane,Magdalena Ave,Southwest Expressway,SB,22,222,motorway,4,True,nan,Junipero Serra Freeway,nan,4,I-280 S,S,nan,NA
6dc8ba849db0978a4af1a7f1b87741a0,edbced91857f04f98413a069ec5949af,CA 280 SB,HOV_Lane,Magdalena Ave,Southwest Expressway,SB,22,222,motorway,4,True,nan,Junipero Serra Freeway,nan,4,I-280 S,S,nan,NA
76fec0c4d505f80f3c540ade2324af9f,760dc6d606a303369c3d6db4202cc322,CA 280 SB,HOV_Lane,Magdalena Ave,Southwest Expressway,SB,22,222,"['motorway', 'motorway', 'motorway']","['4', '4', '4']","[True, True, True]","['nan', 'yes', 'nan']","['Junipero Serra Freeway', 'Junipero Serra Freeway', 'Junipero Serra Freeway']","['nan', 'nan', 'nan']",4,I-280 S,S,nan,NA
